"Front","Back","Tags"
"<b>Kirchhoff maaswet (KVL) stelt:</b><br><br><b>A:</b> Σ U_maas = 0<br><b>B:</b> Σ I = 0<br><b>C:</b> Σ P = 0<br><b>D:</b> Σ R = 0<br>","<b>✅ CORRECT ANTWOORD: Σ U_maas = 0</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 1 - Kirchhoff Maas<br>
<b>📖 Holmes:</b> Hoofdstuk 1 §1.8<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( \sum U = 0 \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: Σ I = 0</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: Σ P = 0</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: Σ R = 0</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","topic::kirchhoff;topic::vermogen;topic::p-q-s;type::berekening;prioriteit::examen-kritisch"
"<b>In een lus met U1=12V, U2=9V, dan U3 =:</b><br><br><b>A:</b> -21V (polariteit omgekeerd)<br><b>B:</b> +21V<br><b>C:</b> 3V<br><b>D:</b> -3V<br>","<b>✅ CORRECT ANTWOORD: -21V (polariteit omgekeerd)</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Zie relevante sectie<br>
<b>📖 Holmes:</b> Zie cursusmateriaal<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
Het juiste antwoord is: <b>-21V (polariteit omgekeerd)</b><br><br>
Dit volgt uit de theorie en formules die je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>+21V</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br><b>3V</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br><b>-3V</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br>","type::berekening;prioriteit::hoog"
"<b>Als P = 60kW en S = 68kVA, dan Q =:</b><br><br><b>A:</b> 32 kvar (uit √(S²-P²))<br><b>B:</b> 8 kvar<br><b>C:</b> 128 kvar<br><b>D:</b> Onbepaald<br>","<b>✅ CORRECT ANTWOORD: 32 kvar (uit √(S²-P²))</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 6 - Vermogensdriehoek<br>
<b>📖 Holmes:</b> Hoofdstuk 7 §7.8<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( S^2 = P^2 + Q^2 \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: 8 kvar</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: 128 kvar</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: Onbepaald</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","topic::vermogen;topic::p-q-s;type::berekening;prioriteit::hoog"
"<b>Blindvermogen Q bereken je uit P en cos φ met:</b><br><br><b>A:</b> Q = P · tan φ<br><b>B:</b> Q = P · sin φ<br><b>C:</b> Q = P / cos φ<br><b>D:</b> Q = S - P<br>","<b>✅ CORRECT ANTWOORD: Q = P · tan φ</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 6 - Arbeidsfactor<br>
<b>📖 Holmes:</b> Hoofdstuk 7 §7.8<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( \cos\varphi = \frac{P}{S} \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: Q = P · sin φ</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: Q = P / cos φ</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: Q = S - P</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","domain::vermogen;topic::vermogen;topic::p-q-s;topic::arbeidsfactor;type::berekening;prioriteit::examen-kritisch"
"<b>De relatie S² = P² + Q² geldt:</b><br><br><b>A:</b> Altijd (Pythagoras)<br><b>B:</b> Alleen bij cos φ = 1<br><b>C:</b> Alleen bij sinusoïde<br><b>D:</b> Nooit<br>","<b>✅ CORRECT ANTWOORD: Altijd (Pythagoras)</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 6 - Vermogensdriehoek<br>
<b>📖 Holmes:</b> Hoofdstuk 7 §7.8<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( S^2 = P^2 + Q^2 \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: Alleen bij cos φ = 1</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: Alleen bij sinusoïde</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: Nooit</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","topic::arbeidsfactor;type::berekening;prioriteit::examen-kritisch"
"<b>Bij transformator geldt N1/N2 =:</b><br><br><b>A:</b> U1/U2 = I2/I1<br><b>B:</b> U1/U2 = I1/I2<br><b>C:</b> U1·U2<br><b>D:</b> N1·N2<br>","<b>✅ CORRECT ANTWOORD: U1/U2 = I2/I1</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 7 - Transformator<br>
<b>📖 Holmes:</b> Hoofdstuk 5 §5.11<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( \frac{N_1}{N_2} = \frac{U_1}{U_2} = \frac{I_2}{I_1} \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: U1/U2 = I1/I2</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: U1·U2</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: N1·N2</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","domain::transformator;topic::transformator;type::berekening;prioriteit::hoog"
"<b>Als U_prim = 6000V, U_sec = 800V, N_prim = 300, dan N_sec =:</b><br><br><b>A:</b> 40 windingen<br><b>B:</b> 300 windingen<br><b>C:</b> 2250 windingen<br><b>D:</b> 240 windingen<br>","<b>✅ CORRECT ANTWOORD: 40 windingen</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Zie relevante sectie<br>
<b>📖 Holmes:</b> Zie cursusmateriaal<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
Het juiste antwoord is: <b>40 windingen</b><br><br>
Dit volgt uit de theorie en formules die je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>300 windingen</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br><b>2250 windingen</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br><b>240 windingen</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br>","type::berekening;prioriteit::hoog"
"<b>Als P = 50kW, cos φ_oud = 0,75, cos φ_nieuw = 0,92, dan Q_compensatie =:</b><br><br><b>A:</b> ≈ 23 kvar<br><b>B:</b> ≈ 11 kvar<br><b>C:</b> ≈ 44 kvar<br><b>D:</b> ≈ 5 kvar<br>","<b>✅ CORRECT ANTWOORD: ≈ 23 kvar</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 6 - Arbeidsfactor<br>
<b>📖 Holmes:</b> Hoofdstuk 7 §7.8<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( \cos\varphi = \frac{P}{S} \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: ≈ 11 kvar</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: ≈ 44 kvar</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: ≈ 5 kvar</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","topic::vermogen;topic::arbeidsfactor;topic::compensatie;type::berekening;prioriteit::examen-kritisch"
"<b>Bij symmetrische driefase belasting vloeit door nulleider:</b><br><br><b>A:</b> Geen stroom (I_N = 0)<br><b>B:</b> Fasestroom<br><b>C:</b> √3 × I_fase<br><b>D:</b> Lijnstroom<br>","<b>✅ CORRECT ANTWOORD: Geen stroom (I_N = 0)</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Zie relevante sectie<br>
<b>📖 Holmes:</b> Zie cursusmateriaal<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
Het juiste antwoord is: <b>Geen stroom (I_N = 0)</b><br><br>
Dit volgt uit de theorie en formules die je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>Fasestroom</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br><b>√3 × I_fase</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br><b>Lijnstroom</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br>","domain::driefase;type::berekening;prioriteit::examen-kritisch"
"<b>Spanningsverlies per ader bij kabel: ΔU =:</b><br><br><b>A:</b> I_fase × R_ader<br><b>B:</b> I_lijn × R_totaal<br><b>C:</b> U / R<br><b>D:</b> P / U<br>","<b>✅ CORRECT ANTWOORD: I_fase × R_ader</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Zie relevante sectie<br>
<b>📖 Holmes:</b> Zie cursusmateriaal<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
Het juiste antwoord is: <b>I_fase × R_ader</b><br><br>
Dit volgt uit de theorie en formules die je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>I_lijn × R_totaal</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br><b>U / R</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br><b>P / U</b><br>→ Dit antwoord is niet correct volgens de theorie<br><br>","type::berekening;prioriteit::hoog"
"<b>Bij ster-geschakelde generator en driehoek-belasting geldt:</b><br><br><b>A:</b> U_belasting = U_lijn = √3 · U_fase_gen<br><b>B:</b> U_belasting = U_fase<br><b>C:</b> U_belasting = 3 · U_fase<br><b>D:</b> U_belasting = U_fase / √3<br>","<b>✅ CORRECT ANTWOORD: U_belasting = U_lijn = √3 · U_fase_gen</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 8 - Ster-schakeling<br>
<b>📖 Holmes:</b> Hoofdstuk 8 §8.5<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( U_{lijn} = \sqrt{3} \cdot U_{fase} \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: U_belasting = U_fase</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: U_belasting = 3 · U_fase</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: U_belasting = U_fase / √3</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","topic::ster-driehoek;type::berekening;prioriteit::hoog"
"<b>Als generator ster: U_fase = 400V, dan U_lijn =:</b><br><br><b>A:</b> 693 V<br><b>B:</b> 400 V<br><b>C:</b> 231 V<br><b>D:</b> 800 V<br>","<b>✅ CORRECT ANTWOORD: 693 V</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 8 - Ster-schakeling<br>
<b>📖 Holmes:</b> Hoofdstuk 8 §8.5<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( U_{lijn} = \sqrt{3} \cdot U_{fase} \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: 400 V</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: 231 V</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: 800 V</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","topic::ster-driehoek;type::berekening;prioriteit::hoog"
"<b>Welke bewering is JUIST?</b><br><br><b>A:</b> Bij resonantie: X_L = X_C<br><b>B:</b> Condensator ijlt 90° achter<br><b>C:</b> cos φ kan > 1<br><b>D:</b> DC heeft reactantie<br>","<b>✅ CORRECT ANTWOORD: Bij resonantie: X_L = X_C</b><br><br>
<b>📘 Formuleblad v3 2023:</b> Sectie 3 - Capacitieve reactantie<br>
<b>📖 Holmes:</b> Hoofdstuk 6 §6.7<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>💡 UITLEG:</b><br><br>
De correcte formule is:<br>
\( X_C = \frac{1}{2\pi f C} \)<br><br>
Deze formule komt direct van het <b>formuleblad</b> dat je op het examen krijgt.<br><br>
━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>❌ WAAROM ANDERE ANTWOORDEN FOUT:</b><br><br><b>B: Condensator ijlt 90° achter</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>C: cos φ kan > 1</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br><b>D: DC heeft reactantie</b><br>→ Dit is een andere formule (niet wat gevraagd wordt)<br><br>━━━━━━━━━━━━━━━━━━━━━━━━━━━━<br><br>
<b>🎯 EXAM TIP:</b><br>
Leer de formules op het formuleblad uit je hoofd, inclusief wanneer je welke gebruikt.<br>
","domain::resonantie;topic::arbeidsfactor;topic::condensator;topic::reactantie;topic::resonantie;type::berekening;prioriteit::examen-kritisch"
